week,date,time,link,name,season,scraped
8 - 14 Nov 2010,"Tuesday, Nov 9 2010",19:45,https://www.whoscored.com/Matches/411111/MatchReport/England-Premier-League-2010-2011-Stoke-Birmingham,Stoke-Birmingham,2010-2011,x
8 - 14 Nov 2010,"Tuesday, Nov 9 2010",20:00,https://www.whoscored.com/Matches/411173/MatchReport/England-Premier-League-2010-2011-Tottenham-Sunderland,Tottenham-Sunderland,2010-2011,x
8 - 14 Nov 2010,"Wednesday, Nov 10 2010",19:45,https://www.whoscored.com/Matches/411177/MatchReport/England-Premier-League-2010-2011-West-Ham-West-Bromwich-Albion,West Ham-West Bromwich Albion,2010-2011,x
8 - 14 Nov 2010,"Wednesday, Nov 10 2010",19:45,https://www.whoscored.com/Matches/411180/MatchReport/England-Premier-League-2010-2011-Wolverhampton-Wanderers-Arsenal,Wolverhampton Wanderers-Arsenal,2010-2011,x
8 - 14 Nov 2010,"Wednesday, Nov 10 2010",19:45,https://www.whoscored.com/Matches/411117/MatchReport/England-Premier-League-2010-2011-Wigan-Liverpool,Wigan-Liverpool,2010-2011,x
8 - 14 Nov 2010,"Wednesday, Nov 10 2010",19:45,https://www.whoscored.com/Matches/411123/MatchReport/England-Premier-League-2010-2011-Aston-Villa-Blackpool,Aston Villa-Blackpool,2010-2011,x
8 - 14 Nov 2010,"Wednesday, Nov 10 2010",19:45,https://www.whoscored.com/Matches/411135/MatchReport/England-Premier-League-2010-2011-Newcastle-United-Blackburn,Newcastle United-Blackburn,2010-2011,x
8 - 14 Nov 2010,"Wednesday, Nov 10 2010",19:45,https://www.whoscored.com/Matches/411145/MatchReport/England-Premier-League-2010-2011-Chelsea-Fulham,1Chelsea-Fulham,2010-2011,x
8 - 14 Nov 2010,"Wednesday, Nov 10 2010",20:00,https://www.whoscored.com/Matches/411140/MatchReport/England-Premier-League-2010-2011-Manchester-City-Manchester-United,Manchester City-Manchester United,2010-2011,x
8 - 14 Nov 2010,"Wednesday, Nov 10 2010",20:00,https://www.whoscored.com/Matches/411129/MatchReport/England-Premier-League-2010-2011-Everton-Bolton,1Everton-Bolton,2010-2011,x
8 - 14 Nov 2010,"Saturday, Nov 13 2010",12:45,https://www.whoscored.com/Matches/411118/MatchReport/England-Premier-League-2010-2011-Aston-Villa-Manchester-United,Aston Villa-Manchester United,2010-2011,x
8 - 14 Nov 2010,"Saturday, Nov 13 2010",15:00,https://www.whoscored.com/Matches/411112/MatchReport/England-Premier-League-2010-2011-West-Ham-Blackpool,West Ham-Blackpool,2010-2011,x
8 - 14 Nov 2010,"Saturday, Nov 13 2010",15:00,https://www.whoscored.com/Matches/411130/MatchReport/England-Premier-League-2010-2011-Newcastle-United-Fulham,Newcastle United-Fulham,2010-2011,x
8 - 14 Nov 2010,"Saturday, Nov 13 2010",15:00,https://www.whoscored.com/Matches/411136/MatchReport/England-Premier-League-2010-2011-Manchester-City-Birmingham,Manchester City-Birmingham,2010-2011,x
8 - 14 Nov 2010,"Saturday, Nov 13 2010",15:00,https://www.whoscored.com/Matches/411141/MatchReport/England-Premier-League-2010-2011-Wolverhampton-Wanderers-Bolton,Wolverhampton Wanderers-Bolton,2010-2011,x
8 - 14 Nov 2010,"Saturday, Nov 13 2010",15:00,https://www.whoscored.com/Matches/411151/MatchReport/England-Premier-League-2010-2011-Tottenham-Blackburn,Tottenham-Blackburn,2010-2011,x
8 - 14 Nov 2010,"Saturday, Nov 13 2010",15:00,https://www.whoscored.com/Matches/411152/MatchReport/England-Premier-League-2010-2011-Wigan-West-Bromwich-Albion,Wigan-West Bromwich Albion,2010-2011,x
8 - 14 Nov 2010,"Saturday, Nov 13 2010",17:30,https://www.whoscored.com/Matches/411146/MatchReport/England-Premier-League-2010-2011-Stoke-Liverpool,Stoke-Liverpool1,2010-2011,x
8 - 14 Nov 2010,"Sunday, Nov 14 2010",14:00,https://www.whoscored.com/Matches/411124/MatchReport/England-Premier-League-2010-2011-Everton-Arsenal,Everton-Arsenal,2010-2011,x
8 - 14 Nov 2010,"Sunday, Nov 14 2010",16:10,https://www.whoscored.com/Matches/411157/MatchReport/England-Premier-League-2010-2011-Chelsea-Sunderland,Chelsea-Sunderland,2010-2011,x
1 - 7 Nov 2010,"Monday, Nov 1 2010",20:00,https://www.whoscored.com/Matches/411103/MatchReport/England-Premier-League-2010-2011-Blackpool-West-Bromwich-Albion,Blackpool-West Bromwich Albion2,2010-2011,x
1 - 7 Nov 2010,"Saturday, Nov 6 2010",12:45,https://www.whoscored.com/Matches/411160/MatchReport/England-Premier-League-2010-2011-Bolton-Tottenham,Bolton-Tottenham,2010-2011,x
1 - 7 Nov 2010,"Saturday, Nov 6 2010",15:00,https://www.whoscored.com/Matches/411169/MatchReport/England-Premier-League-2010-2011-Blackpool-Everton,Blackpool-Everton,2010-2011,x
1 - 7 Nov 2010,"Saturday, Nov 6 2010",15:00,https://www.whoscored.com/Matches/411105/MatchReport/England-Premier-League-2010-2011-Manchester-United-Wolverhampton-Wanderers,Manchester United-Wolverhampton Wanderers,2010-2011,x
1 - 7 Nov 2010,"Saturday, Nov 6 2010",15:00,https://www.whoscored.com/Matches/411109/MatchReport/England-Premier-League-2010-2011-Sunderland-Stoke,Sunderland-Stoke1,2010-2011,x
1 - 7 Nov 2010,"Saturday, Nov 6 2010",15:00,https://www.whoscored.com/Matches/411110/MatchReport/England-Premier-League-2010-2011-Blackburn-Wigan,Blackburn-Wigan,2010-2011,x
1 - 7 Nov 2010,"Saturday, Nov 6 2010",15:00,https://www.whoscored.com/Matches/411149/MatchReport/England-Premier-League-2010-2011-Fulham-Aston-Villa,Fulham-Aston Villa,2010-2011,x
1 - 7 Nov 2010,"Saturday, Nov 6 2010",15:00,https://www.whoscored.com/Matches/411155/MatchReport/England-Premier-League-2010-2011-Birmingham-West-Ham,Birmingham-West Ham,2010-2011,x
1 - 7 Nov 2010,"Sunday, Nov 7 2010",13:30,https://www.whoscored.com/Matches/411107/MatchReport/England-Premier-League-2010-2011-Arsenal-Newcastle-United,1Arsenal-Newcastle United,2010-2011,x
1 - 7 Nov 2010,"Sunday, Nov 7 2010",15:00,https://www.whoscored.com/Matches/411165/MatchReport/England-Premier-League-2010-2011-West-Bromwich-Albion-Manchester-City,1West Bromwich Albion-Manchester City1,2010-2011,x
1 - 7 Nov 2010,"Sunday, Nov 7 2010",16:00,https://www.whoscored.com/Matches/411108/MatchReport/England-Premier-League-2010-2011-Liverpool-Chelsea,Liverpool-Chelsea,2010-2011,x
25 - 31 Oct 2010,"Saturday, Oct 30 2010",15:00,https://www.whoscored.com/Matches/411091/MatchReport/England-Premier-League-2010-2011-Everton-Stoke,Everton-Stoke,2010-2011,x
25 - 31 Oct 2010,"Saturday, Oct 30 2010",15:00,https://www.whoscored.com/Matches/411087/MatchReport/England-Premier-League-2010-2011-Arsenal-West-Ham,Arsenal-West Ham,2010-2011,x
25 - 31 Oct 2010,"Saturday, Oct 30 2010",15:00,https://www.whoscored.com/Matches/411095/MatchReport/England-Premier-League-2010-2011-Wolverhampton-Wanderers-Manchester-City,Wolverhampton Wanderers-Manchester City,2010-2011,x
25 - 31 Oct 2010,"Saturday, Oct 30 2010",15:00,https://www.whoscored.com/Matches/411097/MatchReport/England-Premier-League-2010-2011-Blackburn-Chelsea,Blackburn-Chelsea,2010-2011,x
25 - 31 Oct 2010,"Saturday, Oct 30 2010",15:00,https://www.whoscored.com/Matches/411099/MatchReport/England-Premier-League-2010-2011-Fulham-Wigan,Fulham-Wigan,2010-2011,x
25 - 31 Oct 2010,"Saturday, Oct 30 2010",17:30,https://www.whoscored.com/Matches/411084/MatchReport/England-Premier-League-2010-2011-Manchester-United-Tottenham,Manchester United-Tottenham,2010-2011,x
25 - 31 Oct 2010,"Sunday, Oct 31 2010",12:00,https://www.whoscored.com/Matches/411089/MatchReport/England-Premier-League-2010-2011-Aston-Villa-Birmingham,Aston Villa-Birmingham,2010-2011,x
25 - 31 Oct 2010,"Sunday, Oct 31 2010",13:30,https://www.whoscored.com/Matches/411093/MatchReport/England-Premier-League-2010-2011-Newcastle-United-Sunderland,Newcastle United-Sunderland1,2010-2011,x
25 - 31 Oct 2010,"Sunday, Oct 31 2010",16:00,https://www.whoscored.com/Matches/411101/MatchReport/England-Premier-League-2010-2011-Bolton-Liverpool,Bolton-Liverpool,2010-2011,x
18 - 24 Oct 2010,"Monday, Oct 18 2010",20:00,https://www.whoscored.com/Matches/411073/MatchReport/England-Premier-League-2010-2011-Blackburn-Sunderland,1Blackburn-Sunderland,2010-2011,x
18 - 24 Oct 2010,"Saturday, Oct 23 2010",12:45,https://www.whoscored.com/Matches/411064/MatchReport/England-Premier-League-2010-2011-Tottenham-Everton,Tottenham-Everton,2010-2011,x
18 - 24 Oct 2010,"Saturday, Oct 23 2010",15:00,https://www.whoscored.com/Matches/411070/MatchReport/England-Premier-League-2010-2011-Birmingham-Blackpool,Birmingham-Blackpool,2010-2011,x
18 - 24 Oct 2010,"Saturday, Oct 23 2010",15:00,https://www.whoscored.com/Matches/411072/MatchReport/England-Premier-League-2010-2011-West-Bromwich-Albion-Fulham,West Bromwich Albion-Fulham,2010-2011,x
18 - 24 Oct 2010,"Saturday, Oct 23 2010",15:00,https://www.whoscored.com/Matches/411078/MatchReport/England-Premier-League-2010-2011-Wigan-Bolton,Wigan-Bolton,2010-2011,x
18 - 24 Oct 2010,"Saturday, Oct 23 2010",15:00,https://www.whoscored.com/Matches/411081/MatchReport/England-Premier-League-2010-2011-Chelsea-Wolverhampton-Wanderers,Chelsea-Wolverhampton Wanderers,2010-2011,x
18 - 24 Oct 2010,"Saturday, Oct 23 2010",15:00,https://www.whoscored.com/Matches/411062/MatchReport/England-Premier-League-2010-2011-Sunderland-Aston-Villa,Sunderland-Aston Villa,2010-2011,x
18 - 24 Oct 2010,"Saturday, Oct 23 2010",17:30,https://www.whoscored.com/Matches/411066/MatchReport/England-Premier-League-2010-2011-West-Ham-Newcastle-United,West Ham-Newcastle United,2010-2011,x
18 - 24 Oct 2010,"Sunday, Oct 24 2010",13:30,https://www.whoscored.com/Matches/411075/MatchReport/England-Premier-League-2010-2011-Stoke-Manchester-United,Stoke-Manchester United,2010-2011,x
18 - 24 Oct 2010,"Sunday, Oct 24 2010",15:00,https://www.whoscored.com/Matches/411085/MatchReport/England-Premier-League-2010-2011-Liverpool-Blackburn,Liverpool-Blackburn,2010-2011,x
18 - 24 Oct 2010,"Sunday, Oct 24 2010",16:00,https://www.whoscored.com/Matches/411068/MatchReport/England-Premier-League-2010-2011-Manchester-City-Arsenal,1Manchester City-Arsenal,2010-2011,x
11 - 17 Oct 2010,"Saturday, Oct 16 2010",15:00,https://www.whoscored.com/Matches/411061/MatchReport/England-Premier-League-2010-2011-Manchester-United-West-Bromwich-Albion,Manchester United-West Bromwich Albion,2010-2011,x
11 - 17 Oct 2010,"Saturday, Oct 16 2010",15:00,https://www.whoscored.com/Matches/411063/MatchReport/England-Premier-League-2010-2011-Arsenal-Birmingham,1Arsenal-Birmingham,2010-2011,x
11 - 17 Oct 2010,"Saturday, Oct 16 2010",15:00,https://www.whoscored.com/Matches/411069/MatchReport/England-Premier-League-2010-2011-Newcastle-United-Wigan,Newcastle United-Wigan,2010-2011,x
11 - 17 Oct 2010,"Saturday, Oct 16 2010",15:00,https://www.whoscored.com/Matches/411071/MatchReport/England-Premier-League-2010-2011-Wolverhampton-Wanderers-West-Ham,Wolverhampton Wanderers-West Ham,2010-2011,x
11 - 17 Oct 2010,"Saturday, Oct 16 2010",15:00,https://www.whoscored.com/Matches/411076/MatchReport/England-Premier-League-2010-2011-Fulham-Tottenham,Fulham-Tottenham,2010-2011,x
11 - 17 Oct 2010,"Saturday, Oct 16 2010",15:00,https://www.whoscored.com/Matches/411079/MatchReport/England-Premier-League-2010-2011-Bolton-Stoke,1Bolton-Stoke,2010-2011,x
11 - 17 Oct 2010,"Saturday, Oct 16 2010",17:30,https://www.whoscored.com/Matches/411065/MatchReport/England-Premier-League-2010-2011-Aston-Villa-Chelsea,Aston Villa-Chelsea,2010-2011,x
11 - 17 Oct 2010,"Sunday, Oct 17 2010",13:30,https://www.whoscored.com/Matches/411067/MatchReport/England-Premier-League-2010-2011-Everton-Liverpool,Everton-Liverpool,2010-2011,x
11 - 17 Oct 2010,"Sunday, Oct 17 2010",16:00,https://www.whoscored.com/Matches/411082/MatchReport/England-Premier-League-2010-2011-Blackpool-Manchester-City,Blackpool-Manchester City,2010-2011,x
27 Sep - 3 Oct 2010,"Saturday, Oct 2 2010",12:45,https://www.whoscored.com/Matches/411104/MatchReport/England-Premier-League-2010-2011-Wigan-Wolverhampton-Wanderers,Wigan-Wolverhampton Wanderers1,2010-2011,x
27 Sep - 3 Oct 2010,"Saturday, Oct 2 2010",15:00,https://www.whoscored.com/Matches/411098/MatchReport/England-Premier-League-2010-2011-Birmingham-Everton,Birmingham-Everton,2010-2011,x
27 Sep - 3 Oct 2010,"Saturday, Oct 2 2010",15:00,https://www.whoscored.com/Matches/411100/MatchReport/England-Premier-League-2010-2011-West-Bromwich-Albion-Bolton,West Bromwich Albion-Bolton,2010-2011,x
27 Sep - 3 Oct 2010,"Saturday, Oct 2 2010",15:00,https://www.whoscored.com/Matches/411102/MatchReport/England-Premier-League-2010-2011-Stoke-Blackburn,Stoke-Blackburn,2010-2011,x
27 Sep - 3 Oct 2010,"Saturday, Oct 2 2010",15:00,https://www.whoscored.com/Matches/411090/MatchReport/England-Premier-League-2010-2011-Sunderland-Manchester-United,Sunderland-Manchester United,2010-2011,x
27 Sep - 3 Oct 2010,"Saturday, Oct 2 2010",15:00,https://www.whoscored.com/Matches/411092/MatchReport/England-Premier-League-2010-2011-Tottenham-Aston-Villa,Tottenham-Aston Villa,2010-2011,x
27 Sep - 3 Oct 2010,"Saturday, Oct 2 2010",15:00,https://www.whoscored.com/Matches/411094/MatchReport/England-Premier-League-2010-2011-West-Ham-Fulham,West Ham-Fulham,2010-2011,x
27 Sep - 3 Oct 2010,"Sunday, Oct 3 2010",13:30,https://www.whoscored.com/Matches/411096/MatchReport/England-Premier-League-2010-2011-Manchester-City-Newcastle-United,Manchester City-Newcastle United,2010-2011,x
27 Sep - 3 Oct 2010,"Sunday, Oct 3 2010",15:00,https://www.whoscored.com/Matches/411088/MatchReport/England-Premier-League-2010-2011-Liverpool-Blackpool,Liverpool-Blackpool,2010-2011,x
27 Sep - 3 Oct 2010,"Sunday, Oct 3 2010",16:00,https://www.whoscored.com/Matches/411106/MatchReport/England-Premier-League-2010-2011-Chelsea-Arsenal,Chelsea-Arsenal,2010-2011,x
20 - 26 Sep 2010,"Saturday, Sep 25 2010",12:45,https://www.whoscored.com/Matches/411060/MatchReport/England-Premier-League-2010-2011-Manchester-City-Chelsea,Manchester City-Chelsea,2010-2011,x
20 - 26 Sep 2010,"Saturday, Sep 25 2010",15:00,https://www.whoscored.com/Matches/411077/MatchReport/England-Premier-League-2010-2011-Fulham-Everton,Fulham-Everton,2010-2011,x
20 - 26 Sep 2010,"Saturday, Sep 25 2010",15:00,https://www.whoscored.com/Matches/411080/MatchReport/England-Premier-League-2010-2011-Birmingham-Wigan,1Birmingham-Wigan,2010-2011,x
20 - 26 Sep 2010,"Saturday, Sep 25 2010",15:00,https://www.whoscored.com/Matches/411056/MatchReport/England-Premier-League-2010-2011-Arsenal-West-Bromwich-Albion,Arsenal-West Bromwich Albion,2010-2011,x
20 - 26 Sep 2010,"Saturday, Sep 25 2010",15:00,https://www.whoscored.com/Matches/411057/MatchReport/England-Premier-League-2010-2011-Liverpool-Sunderland,Liverpool-Sunderland,2010-2011,x
20 - 26 Sep 2010,"Saturday, Sep 25 2010",15:00,https://www.whoscored.com/Matches/411058/MatchReport/England-Premier-League-2010-2011-West-Ham-Tottenham,West Ham-Tottenham,2010-2011,x
20 - 26 Sep 2010,"Saturday, Sep 25 2010",15:00,https://www.whoscored.com/Matches/411086/MatchReport/England-Premier-League-2010-2011-Blackpool-Blackburn,Blackpool-Blackburn,2010-2011,x
20 - 26 Sep 2010,"Sunday, Sep 26 2010",12:00,https://www.whoscored.com/Matches/411083/MatchReport/England-Premier-League-2010-2011-Bolton-Manchester-United,Bolton-Manchester United,2010-2011,x
20 - 26 Sep 2010,"Sunday, Sep 26 2010",14:05,https://www.whoscored.com/Matches/411074/MatchReport/England-Premier-League-2010-2011-Wolverhampton-Wanderers-Aston-Villa,Wolverhampton Wanderers-Aston Villa,2010-2011,x
20 - 26 Sep 2010,"Sunday, Sep 26 2010",16:10,https://www.whoscored.com/Matches/411059/MatchReport/England-Premier-League-2010-2011-Newcastle-United-Stoke,Newcastle United-Stoke,2010-2011,x
13 - 19 Sep 2010,"Monday, Sep 13 2010",20:00,https://www.whoscored.com/Matches/411043/MatchReport/England-Premier-League-2010-2011-Stoke-Aston-Villa,Stoke-Aston Villa,2010-2011,x
13 - 19 Sep 2010,"Saturday, Sep 18 2010",12:45,https://www.whoscored.com/Matches/411053/MatchReport/England-Premier-League-2010-2011-Stoke-West-Ham,Stoke-West Ham,2010-2011,x
13 - 19 Sep 2010,"Saturday, Sep 18 2010",15:00,https://www.whoscored.com/Matches/411048/MatchReport/England-Premier-League-2010-2011-Tottenham-Wolverhampton-Wanderers,Tottenham-Wolverhampton Wanderers,2010-2011,x
13 - 19 Sep 2010,"Saturday, Sep 18 2010",15:00,https://www.whoscored.com/Matches/411049/MatchReport/England-Premier-League-2010-2011-Aston-Villa-Bolton,Aston Villa-Bolton,2010-2011,x
13 - 19 Sep 2010,"Saturday, Sep 18 2010",15:00,https://www.whoscored.com/Matches/411050/MatchReport/England-Premier-League-2010-2011-Everton-Newcastle-United,Everton-Newcastle United,2010-2011,x
13 - 19 Sep 2010,"Saturday, Sep 18 2010",15:00,https://www.whoscored.com/Matches/411051/MatchReport/England-Premier-League-2010-2011-Blackburn-Fulham,Blackburn-Fulham,2010-2011,x
13 - 19 Sep 2010,"Saturday, Sep 18 2010",15:00,https://www.whoscored.com/Matches/411052/MatchReport/England-Premier-League-2010-2011-West-Bromwich-Albion-Birmingham,West Bromwich Albion-Birmingham,2010-2011,x
13 - 19 Sep 2010,"Saturday, Sep 18 2010",17:30,https://www.whoscored.com/Matches/411047/MatchReport/England-Premier-League-2010-2011-Sunderland-Arsenal,Sunderland-Arsenal1,2010-2011,x
13 - 19 Sep 2010,"Sunday, Sep 19 2010",13:30,https://www.whoscored.com/Matches/411046/MatchReport/England-Premier-League-2010-2011-Manchester-United-Liverpool,Manchester United-Liverpool,2010-2011,x
13 - 19 Sep 2010,"Sunday, Sep 19 2010",15:00,https://www.whoscored.com/Matches/411054/MatchReport/England-Premier-League-2010-2011-Wigan-Manchester-City,Wigan-Manchester City,2010-2011,x
13 - 19 Sep 2010,"Sunday, Sep 19 2010",16:00,https://www.whoscored.com/Matches/411055/MatchReport/England-Premier-League-2010-2011-Chelsea-Blackpool,Chelsea-Blackpool,2010-2011,x
6 - 12 Sep 2010,"Saturday, Sep 11 2010",12:45,https://www.whoscored.com/Matches/411044/MatchReport/England-Premier-League-2010-2011-Everton-Manchester-United,Everton-Manchester United,2010-2011,x
6 - 12 Sep 2010,"Saturday, Sep 11 2010",15:00,https://www.whoscored.com/Matches/411045/MatchReport/England-Premier-League-2010-2011-Wigan-Sunderland,Wigan-Sunderland1,2010-2011,x
6 - 12 Sep 2010,"Saturday, Sep 11 2010",15:00,https://www.whoscored.com/Matches/411040/MatchReport/England-Premier-League-2010-2011-Arsenal-Bolton,Arsenal-Bolton1,2010-2011,x
6 - 12 Sep 2010,"Saturday, Sep 11 2010",15:00,https://www.whoscored.com/Matches/411041/MatchReport/England-Premier-League-2010-2011-West-Bromwich-Albion-Tottenham,West Bromwich Albion-Tottenham,2010-2011,x
6 - 12 Sep 2010,"Saturday, Sep 11 2010",15:00,https://www.whoscored.com/Matches/411042/MatchReport/England-Premier-League-2010-2011-West-Ham-Chelsea,West Ham-Chelsea,2010-2011,x
6 - 12 Sep 2010,"Saturday, Sep 11 2010",15:00,https://www.whoscored.com/Matches/411033/MatchReport/England-Premier-League-2010-2011-Newcastle-United-Blackpool,Newcastle United-Blackpool,2010-2011,x
6 - 12 Sep 2010,"Saturday, Sep 11 2010",15:00,https://www.whoscored.com/Matches/411035/MatchReport/England-Premier-League-2010-2011-Manchester-City-Blackburn,Manchester City-Blackburn,2010-2011,x
6 - 12 Sep 2010,"Saturday, Sep 11 2010",15:00,https://www.whoscored.com/Matches/411037/MatchReport/England-Premier-League-2010-2011-Fulham-Wolverhampton-Wanderers,Fulham-Wolverhampton Wanderers1,2010-2011,x
6 - 12 Sep 2010,"Sunday, Sep 12 2010",16:00,https://www.whoscored.com/Matches/411039/MatchReport/England-Premier-League-2010-2011-Birmingham-Liverpool,Birmingham-Liverpool,2010-2011,x
23 - 29 Aug 2010,"Monday, Aug 23 2010",20:00,https://www.whoscored.com/Matches/411020/MatchReport/England-Premier-League-2010-2011-Manchester-City-Liverpool,Manchester City-Liverpool,2010-2011,x
23 - 29 Aug 2010,"Saturday, Aug 28 2010",12:45,https://www.whoscored.com/Matches/411032/MatchReport/England-Premier-League-2010-2011-Blackburn-Arsenal,Blackburn-Arsenal,2010-2011,x
23 - 29 Aug 2010,"Saturday, Aug 28 2010",15:00,https://www.whoscored.com/Matches/411036/MatchReport/England-Premier-League-2010-2011-Blackpool-Fulham,Blackpool-Fulham,2010-2011,x
23 - 29 Aug 2010,"Saturday, Aug 28 2010",15:00,https://www.whoscored.com/Matches/411038/MatchReport/England-Premier-League-2010-2011-Chelsea-Stoke,Chelsea-Stoke,2010-2011,x
23 - 29 Aug 2010,"Saturday, Aug 28 2010",15:00,https://www.whoscored.com/Matches/411031/MatchReport/England-Premier-League-2010-2011-Wolverhampton-Wanderers-Newcastle-United,Wolverhampton Wanderers-Newcastle United,2010-2011,x
